 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
    41	   3	    0.269050000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104237269916956E-01	    0.192440426584141E-01	    0.681264975563210E-02	    0.139549352895637E-01	    0.344586970472668E+02	    0.641199852167102E-04	    0.366595307272851E-06	    0.111748622150695E+02	    0.641199852167102E-04	    0.366595307272851E-06	    0.872456139649030E-06	    0.493810175041351E-06	    0.136582980061390E-06	    0.125125917165966E-05	    0.537700191312293E-06	    0.145476209896898E-06	    0.453780946739460E+01	    0.105150543100279E+01	    0.289897771462016E+00	    0.793835582206926E+03	    0.183919170151310E+03	    0.507010322989631E+02	   -0.833657904896902E+01	    0.454810022471012E+01	   -0.359987729346265E+01	    0.182398263994138E+01	    0.228766890152450E+01	    0.134461543343481E+08	    0.228788591161286E+01	    0.768822645124241E+05	    0.491149935815116E-03	    0.700186795990012E-01	    0.371597053012336E+00	   -0.142390963356113E+01	    0.266225946269941E+01	   -0.187782353870587E+01	    0.158914340730314E+01	   -0.121125714819786E+01	    0.443687800450582E+01	   -0.170567358018934E+01	    0.272658615957274E+01	    0.493810175041351E-06	    0.537700191312293E-06	    0.105150543100279E+01	    0.183919170151310E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.408127329134306E-04	    0.683727370972744E-04	    0.834670634312630E-04	    0.135823024164728E-03	   -0.256321231748737E+00	    0.312278278219599E-03	    0.347939936830948E+00	    0.146761057570034E+00	    0.199822618255301E-03	    0.232266983078042E+00
    41	   3	    0.269100000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104332806418754E-01	    0.192442164965860E-01	    0.681937299498509E-02	    0.139551244391297E-01	    0.344599887424940E+02	    0.641312388533011E-04	    0.366659653617271E-06	    0.111748622150695E+02	    0.641312388533011E-04	    0.366659653617271E-06	    0.872492368186242E-06	    0.493830680393413E-06	    0.136583995771395E-06	    0.125128766192119E-05	    0.537712434354679E-06	    0.145476267356169E-06	    0.453870073357854E+01	    0.105171195603201E+01	    0.289940410965477E+00	    0.793991506434431E+03	    0.183955295332861E+03	    0.507084871345393E+02	   -0.834434309690660E+01	    0.455640709449167E+01	   -0.360375498008670E+01	    0.182758378326202E+01	    0.228784852545503E+01	    0.134451848400937E+08	    0.228806563877796E+01	    0.768767249494274E+05	    0.502016326630272E-03	    0.700195722922485E-01	    0.371675417882253E+00	   -0.142421613298639E+01	    0.266245612713019E+01	   -0.187768330267466E+01	    0.159048580431672E+01	   -0.121173282563801E+01	    0.443357895644961E+01	   -0.170565843520454E+01	    0.272655581604427E+01	    0.493830680393413E-06	    0.537712434354679E-06	    0.105171195603201E+01	    0.183955295332861E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.408845591267873E-04	    0.684403121717236E-04	    0.835306807897785E-04	    0.135826989635872E-03	   -0.256437371717817E+00	    0.312561506904602E-03	    0.348262158159337E+00	    0.146514212038215E+00	    0.200005233549752E-03	    0.232513155877813E+00
    40	   9	    0.269100000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104332806418754E-01	    0.192442164965860E-01	    0.681937299498509E-02	    0.139551244391297E-01	    0.344599887424940E+02	    0.641312388533011E-04	    0.366659653617271E-06	    0.111748622150695E+02	    0.641312388533011E-04	    0.366659653617271E-06	    0.872492368186242E-06	    0.493830680393413E-06	    0.136583995771395E-06	    0.125128766192119E-05	    0.537712434354679E-06	    0.145476267356169E-06	    0.453870073357854E+01	    0.105171195603201E+01	    0.289940410965477E+00	    0.793991506434431E+03	    0.183955295332861E+03	    0.507084871345393E+02	   -0.834434309690660E+01	    0.455640709449167E+01	   -0.360375498008670E+01	    0.182758378326202E+01	    0.228784852545503E+01	    0.134451848400937E+08	    0.228806563877796E+01	    0.768767249494274E+05	    0.502016326630272E-03	    0.700195722922485E-01	    0.371675417882253E+00	   -0.142421613298639E+01	    0.266245612713019E+01	   -0.187768330267466E+01	    0.159048580431672E+01	   -0.121173282563801E+01	    0.443357895644961E+01	   -0.170565843520454E+01	    0.272655581604427E+01	    0.493830680393413E-06	    0.537712434354679E-06	    0.105171195603201E+01	    0.183955295332861E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.408845591267873E-04	    0.684403121717236E-04	    0.835306807897785E-04	    0.135826989635872E-03	   -0.256437371717817E+00	    0.312561506904602E-03	    0.348262158159337E+00	    0.146514212038215E+00	    0.200005233549752E-03	    0.232513155877813E+00
    41	   3	    0.269150000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104428344177619E-01	    0.192442164965860E-01	    0.682609674479488E-02	    0.139551244391297E-01	    0.344612804495503E+02	    0.641312388533011E-04	    0.366659653617271E-06	    0.111748622150695E+02	    0.641312388533011E-04	    0.366659653617271E-06	    0.872493190804901E-06	    0.493831145995574E-06	    0.136583966406746E-06	    0.125129237813784E-05	    0.537714461041597E-06	    0.145476263921018E-06	    0.453879857432316E+01	    0.105173462778037E+01	    0.289941197226554E+00	    0.794008620151888E+03	    0.183959260310979E+03	    0.507086252281143E+02	   -0.835209553824052E+01	    0.456475651860018E+01	   -0.360758174613362E+01	    0.183118951696012E+01	    0.228794327774853E+01	    0.134461563611811E+08	    0.228816036589108E+01	    0.768822790189707E+05	    0.503236847175348E-03	    0.700195618313240E-01	    0.371690580782027E+00	   -0.142452201771308E+01	    0.266265219680916E+01	   -0.187756182146872E+01	    0.159186197913170E+01	   -0.121220648882504E+01	    0.443024185889806E+01	   -0.170565843520454E+01	    0.272655581604427E+01	    0.493831145995574E-06	    0.537714461041597E-06	    0.105173462778037E+01	    0.183959260310979E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.409564534216963E-04	    0.685064359262326E-04	    0.835936006120412E-04	    0.135826989635872E-03	   -0.256553304666599E+00	    0.312844722133493E-03	    0.348584402936669E+00	    0.146267869467005E+00	    0.200187862191389E-03	    0.232759350438298E+00
    41	   3	    0.269200000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104523884052769E-01	    0.192443898880172E-01	    0.683282110124476E-02	    0.139553131437220E-01	    0.344625723972845E+02	    0.641424680665024E-04	    0.366723860652770E-06	    0.111748622150695E+02	    0.641424680665024E-04	    0.366723860652770E-06	    0.872529403656500E-06	    0.493851642469579E-06	    0.136584981571516E-06	    0.125132080784025E-05	    0.537726678060076E-06	    0.145476320903210E-06	    0.453968852914976E+01	    0.105196964189116E+01	    0.289983717477762E+00	    0.794164315035875E+03	    0.184001762837543E+03	    0.507160592062235E+02	   -0.835985953125518E+01	    0.457307879992601E+01	   -0.361145951658932E+01	    0.183479836800119E+01	    0.228812298773956E+01	    0.134451928135602E+08	    0.228834017918451E+01	    0.768767734580416E+05	    0.514104816691230E-03	    0.700204508238280E-01	    0.371769013491816E+00	   -0.142482728122546E+01	    0.266284764749781E+01	   -0.187742191737462E+01	    0.159320431799309E+01	   -0.121268050436160E+01	    0.442695175114609E+01	   -0.170564333724173E+01	    0.272652555263523E+01	    0.493851642469579E-06	    0.537726678060076E-06	    0.105196964189116E+01	    0.184001762837543E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.410284168819898E-04	    0.685740191266794E-04	    0.836572348153874E-04	    0.135830944919652E-03	   -0.256669031913344E+00	    0.313127924449142E-03	    0.348906676295204E+00	    0.146022029838752E+00	    0.200370505673416E-03	    0.233005571577044E+00
    40	   9	    0.269200000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104523884052769E-01	    0.192443898880172E-01	    0.683282110124476E-02	    0.139553131437220E-01	    0.344625723972845E+02	    0.641424680665024E-04	    0.366723860652770E-06	    0.111748622150695E+02	    0.641424680665024E-04	    0.366723860652770E-06	    0.872529403656500E-06	    0.493851642469579E-06	    0.136584981571516E-06	    0.125132080784025E-05	    0.537726678060076E-06	    0.145476320903210E-06	    0.453968852914976E+01	    0.105196964189116E+01	    0.289983717477762E+00	    0.794164315035875E+03	    0.184001762837543E+03	    0.507160592062235E+02	   -0.835985953125518E+01	    0.457307879992601E+01	   -0.361145951658932E+01	    0.183479836800119E+01	    0.228812298773956E+01	    0.134451928135602E+08	    0.228834017918451E+01	    0.768767734580416E+05	    0.514104816691230E-03	    0.700204508238280E-01	    0.371769013491816E+00	   -0.142482728122546E+01	    0.266284764749781E+01	   -0.187742191737462E+01	    0.159320431799309E+01	   -0.121268050436160E+01	    0.442695175114609E+01	   -0.170564333724173E+01	    0.272652555263523E+01	    0.493851642469579E-06	    0.537726678060076E-06	    0.105196964189116E+01	    0.184001762837543E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.410284168819898E-04	    0.685740191266794E-04	    0.836572348153874E-04	    0.135830944919652E-03	   -0.256669031913344E+00	    0.313127924449142E-03	    0.348906676295204E+00	    0.146022029838752E+00	    0.200370505673416E-03	    0.233005571577044E+00
    41	   3	    0.269250000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104619425178123E-01	    0.192443898880172E-01	    0.683954596514382E-02	    0.139553131437220E-01	    0.344638643568473E+02	    0.641424680665024E-04	    0.366723860652770E-06	    0.111748622150695E+02	    0.641424680665024E-04	    0.366723860652770E-06	    0.872530226678008E-06	    0.493852108299753E-06	    0.136584952214769E-06	    0.125132552485414E-05	    0.537728705089594E-06	    0.145476317468903E-06	    0.453978638411002E+01	    0.105199231755422E+01	    0.289984504254237E+00	    0.794181431237924E+03	    0.184005728529894E+03	    0.507161973902098E+02	   -0.836761205908555E+01	    0.458144374437579E+01	   -0.361528638486476E+01	    0.183841180652267E+01	    0.228821775632258E+01	    0.134461644382333E+08	    0.228843492257750E+01	    0.768823281197880E+05	    0.515326513678360E-03	    0.700204404154934E-01	    0.371784177693828E+00	   -0.142513193346054E+01	    0.266304250777752E+01	   -0.187730071429126E+01	    0.159458040725607E+01	   -0.121315251343095E+01	    0.442362375280226E+01	   -0.170564333724173E+01	    0.272652555263523E+01	    0.493852108299753E-06	    0.537728705089594E-06	    0.105199231755422E+01	    0.184005728529894E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.411004484255695E-04	    0.686401518217280E-04	    0.837201721614350E-04	    0.135830944919652E-03	   -0.256784553234727E+00	    0.313411113264947E-03	    0.349228973107543E+00	    0.145776690144803E+00	    0.200553162332379E-03	    0.233251814457989E+00
    41	   3	    0.269300000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104714968410708E-01	    0.192445628348476E-01	    0.684627143244477E-02	    0.139555014052934E-01	    0.344651565566181E+02	    0.641536729547077E-04	    0.366787928533695E-06	    0.111748622150695E+02	    0.641536729547077E-04	    0.366787928533695E-06	    0.872566424177799E-06	    0.493872596084634E-06	    0.136585966837131E-06	    0.125135389382837E-05	    0.537740896011519E-06	    0.145476373983417E-06	    0.454067503935408E+01	    0.105219824321032E+01	    0.290026905738072E+00	    0.794336898388804E+03	    0.184114411907632E+03	    0.507236106100643E+02	   -0.837537599703542E+01	    0.458978143708730E+01	   -0.361916423884742E+01	    0.184202836539252E+01	    0.228839755187748E+01	    0.134452068113942E+08	    0.228861482088409E+01	    0.768768563912800E+05	    0.526195685347286E-03	    0.700213256210040E-01	    0.371862677098224E+00	   -0.142543596792151E+01	    0.266323675349993E+01	   -0.187716114141969E+01	    0.159592268839560E+01	   -0.121362487500518E+01	    0.442034255338986E+01	   -0.170562828599632E+01	    0.272649536890110E+01	    0.493872596084634E-06	    0.537740896011519E-06	    0.105219824321032E+01	    0.184114411907632E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.411725491353535E-04	    0.687077431067729E-04	    0.837838231384089E-04	    0.135834890067562E-03	   -0.256899869941395E+00	    0.313694289117775E-03	    0.349551298498095E+00	    0.145531850373333E+00	    0.200735833654818E-03	    0.233498083891233E+00
    40	   9	    0.269300000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104714968410708E-01	    0.192445628348476E-01	    0.684627143244477E-02	    0.139555014052934E-01	    0.344651565566181E+02	    0.641536729547077E-04	    0.366787928533695E-06	    0.111748622150695E+02	    0.641536729547077E-04	    0.366787928533695E-06	    0.872566424177799E-06	    0.493872596084634E-06	    0.136585966837131E-06	    0.125135389382837E-05	    0.537740896011519E-06	    0.145476373983417E-06	    0.454067503935408E+01	    0.105219824321032E+01	    0.290026905738072E+00	    0.794336898388804E+03	    0.184114411907632E+03	    0.507236106100643E+02	   -0.837537599703542E+01	    0.458978143708730E+01	   -0.361916423884742E+01	    0.184202836539252E+01	    0.228839755187748E+01	    0.134452068113942E+08	    0.228861482088409E+01	    0.768768563912800E+05	    0.526195685347286E-03	    0.700213256210040E-01	    0.371862677098224E+00	   -0.142543596792151E+01	    0.266323675349993E+01	   -0.187716114141969E+01	    0.159592268839560E+01	   -0.121362487500518E+01	    0.442034255338986E+01	   -0.170562828599632E+01	    0.272649536890110E+01	    0.493872596084634E-06	    0.537740896011519E-06	    0.105219824321032E+01	    0.184114411907632E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.411725491353535E-04	    0.687077431067729E-04	    0.837838231384089E-04	    0.135834890067562E-03	   -0.256899869941395E+00	    0.313694289117775E-03	    0.349551298498095E+00	    0.145531850373333E+00	    0.200735833654818E-03	    0.233498083891233E+00
    41	   3	    0.269350000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104810512886685E-01	    0.192445628348476E-01	    0.685299740421032E-02	    0.139555014052934E-01	    0.344664487682178E+02	    0.641536729547077E-04	    0.366787928533695E-06	    0.111748622150695E+02	    0.641536729547077E-04	    0.366787928533695E-06	    0.872567247601871E-06	    0.493873062142659E-06	    0.136585937488395E-06	    0.125135861163829E-05	    0.537742923383108E-06	    0.145476370549934E-06	    0.454077290849569E+01	    0.105222092215959E+01	    0.290027693030010E+00	    0.794354017069373E+03	    0.184081091429287E+03	    0.507237488844772E+02	   -0.838312861102597E+01	    0.459816190191074E+01	   -0.362299120912245E+01	    0.184564950892355E+01	    0.228849233671178E+01	    0.134461785396769E+08	    0.228870958051841E+01	    0.768824116453574E+05	    0.527418670927204E-03	    0.700213152670841E-01	    0.371877842601398E+00	   -0.142573939450318E+01	    0.266343041311958E+01	   -0.187704021604123E+01	    0.159729869265563E+01	   -0.121409523786047E+01	    0.441702362131958E+01	   -0.170562828599632E+01	    0.272649536890110E+01	    0.493873062142659E-06	    0.537742923383108E-06	    0.105222092215959E+01	    0.184081091429287E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.412447179301498E-04	    0.687738846972083E-04	    0.838467779336341E-04	    0.135834890067562E-03	   -0.257014981809919E+00	    0.313977451427345E-03	    0.349873647347315E+00	    0.145287507533857E+00	    0.200918517985307E-03	    0.233744375048336E+00
    41	   3	    0.269400000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104906059460894E-01	    0.192447353386106E-01	    0.685972397616364E-02	    0.139556892255821E-01	    0.344677412195574E+02	    0.641648536154487E-04	    0.366851857910183E-06	    0.111748622150695E+02	    0.641648536154487E-04	    0.366851857910183E-06	    0.872603429795946E-06	    0.493893541264506E-06	    0.136586951569650E-06	    0.125138692028006E-05	    0.537755088378531E-06	    0.145476426612690E-06	    0.454166027611622E+01	    0.105242654943820E+01	    0.290069976358137E+00	    0.794509258010191E+03	    0.184189946271277E+03	    0.507311414407378E+02	   -0.839089249360172E+01	    0.460651500589950E+01	   -0.362686914609401E+01	    0.184927377564588E+01	    0.228867221636862E+01	    0.134452268019244E+08	    0.228888956293115E+01	    0.768769735867250E+05	    0.538289333544828E-03	    0.700221965922547E-01	    0.371956407510852E+00	   -0.142604220672738E+01	    0.266362346257744E+01	   -0.187690097353207E+01	    0.159864091642883E+01	   -0.121456595338204E+01	    0.441375129830016E+01	   -0.170561328110130E+01	    0.272646526427919E+01	    0.493893541264506E-06	    0.537755088378531E-06	    0.105242654943820E+01	    0.184189946271277E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.413169558919689E-04	    0.688414840288027E-04	    0.839104456102458E-04	    0.135838825128433E-03	   -0.257129890143386E+00	    0.314260600724545E-03	    0.350196024771774E+00	    0.145043661620276E+00	    0.201101216803755E-03	    0.233990692731978E+00
    40	   9	    0.269400000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.104906059460894E-01	    0.192447353386106E-01	    0.685972397616364E-02	    0.139556892255821E-01	    0.344677412195574E+02	    0.641648536154487E-04	    0.366851857910183E-06	    0.111748622150695E+02	    0.641648536154487E-04	    0.366851857910183E-06	    0.872603429795946E-06	    0.493893541264506E-06	    0.136586951569650E-06	    0.125138692028006E-05	    0.537755088378531E-06	    0.145476426612690E-06	    0.454166027611622E+01	    0.105242654943820E+01	    0.290069976358137E+00	    0.794509258010191E+03	    0.184189946271277E+03	    0.507311414407378E+02	   -0.839089249360172E+01	    0.460651500589950E+01	   -0.362686914609401E+01	    0.184927377564588E+01	    0.228867221636862E+01	    0.134452268019244E+08	    0.228888956293115E+01	    0.768769735867250E+05	    0.538289333544828E-03	    0.700221965922547E-01	    0.371956407510852E+00	   -0.142604220672738E+01	    0.266362346257744E+01	   -0.187690097353207E+01	    0.159864091642883E+01	   -0.121456595338204E+01	    0.441375129830016E+01	   -0.170561328110130E+01	    0.272646526427919E+01	    0.493893541264506E-06	    0.537755088378531E-06	    0.105242654943820E+01	    0.184189946271277E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.413169558919689E-04	    0.688414840288027E-04	    0.839104456102458E-04	    0.135838825128433E-03	   -0.257129890143386E+00	    0.314260600724545E-03	    0.350196024771774E+00	    0.145043661620276E+00	    0.201101216803755E-03	    0.233990692731978E+00
    41	   3	    0.269450000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105001607271732E-01	    0.192447353386106E-01	    0.686645104961985E-02	    0.139556892255821E-01	    0.344690336827256E+02	    0.641648536154487E-04	    0.366851857910183E-06	    0.111748622150695E+02	    0.641648536154487E-04	    0.366851857910183E-06	    0.872604253620543E-06	    0.493894007549227E-06	    0.136586922228568E-06	    0.125139163888456E-05	    0.537757116091572E-06	    0.145476423180067E-06	    0.454175815940520E+01	    0.105244923166580E+01	    0.290070764165614E+00	    0.794526379163386E+03	    0.184193915443763E+03	    0.507312798055807E+02	   -0.839864519344645E+01	    0.461491099114400E+01	   -0.363069621813887E+01	    0.185290262437123E+01	    0.228876701741584E+01	    0.134461986338388E+08	    0.228898433876902E+01	    0.768825294332747E+05	    0.539513456853769E-03	    0.700221862865975E-01	    0.371971574315427E+00	   -0.142634441444720E+01	    0.266381593020236E+01	   -0.187678032543488E+01	    0.160001683623024E+01	   -0.121503467788082E+01	    0.441044139969901E+01	   -0.170561328110130E+01	    0.272646526427919E+01	    0.493894007549227E-06	    0.537757116091572E-06	    0.105244923166580E+01	    0.184193915443763E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.413892619405179E-04	    0.689076344697941E-04	    0.839734177804612E-04	    0.135838825128433E-03	   -0.257244594718304E+00	    0.314543736435392E-03	    0.350518425659753E+00	    0.144800309660138E+00	    0.201283928462720E-03	    0.234237032121309E+00
    41	   3	    0.269500000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105097157171860E-01	    0.192449074008375E-01	    0.687317872007309E-02	    0.139558766058034E-01	    0.344703263851670E+02	    0.641760101262139E-04	    0.366915648998914E-06	    0.111748622150695E+02	    0.641760101262139E-04	    0.366915648998914E-06	    0.872640420601764E-06	    0.493914478060598E-06	    0.136587935757073E-06	    0.125141988709176E-05	    0.537675274966988E-06	    0.145476478787887E-06	    0.454264422574557E+01	    0.105278549836669E+01	    0.290112929771249E+00	    0.794681395578978E+03	    0.184221596247854E+03	    0.507386517842473E+02	   -0.840640902114969E+01	    0.462327950673896E+01	   -0.363457423792794E+01	    0.185653459921024E+01	    0.228894698030379E+01	    0.134452527617839E+08	    0.228916440399484E+01	    0.768771248952881E+05	    0.550386092501132E-03	    0.700230637863677E-01	    0.372050204185898E+00	   -0.142664601120338E+01	    0.266400779202472E+01	   -0.187664141270199E+01	    0.160135900323139E+01	   -0.121550375520215E+01	    0.440717792122706E+01	   -0.170559832234117E+01	    0.272643523848903E+01	    0.493914478060598E-06	    0.537675274966988E-06	    0.105278549836669E+01	    0.184221596247854E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.414616371568937E-04	    0.689752417997341E-04	    0.840371020836148E-04	    0.135842750137013E-03	   -0.257359096830225E+00	    0.314826859084819E-03	    0.350840855120016E+00	    0.144557451653013E+00	    0.201466654435502E-03	    0.234483398011601E+00
    40	   9	    0.269500000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105097157171860E-01	    0.192449074008375E-01	    0.687317872007309E-02	    0.139558766058034E-01	    0.344703263851670E+02	    0.641760101262139E-04	    0.366915648998914E-06	    0.111748622150695E+02	    0.641760101262139E-04	    0.366915648998914E-06	    0.872640420601764E-06	    0.493914478060598E-06	    0.136587935757073E-06	    0.125141988709176E-05	    0.537675274966988E-06	    0.145476478787887E-06	    0.454264422574557E+01	    0.105278549836669E+01	    0.290112929771249E+00	    0.794681395578978E+03	    0.184221596247854E+03	    0.507386517842473E+02	   -0.840640902114969E+01	    0.462327950673896E+01	   -0.363457423792794E+01	    0.185653459921024E+01	    0.228894698030379E+01	    0.134452527617839E+08	    0.228916440399484E+01	    0.768771248952881E+05	    0.550386092501132E-03	    0.700230637863677E-01	    0.372050204185898E+00	   -0.142664601120338E+01	    0.266400779202472E+01	   -0.187664141270199E+01	    0.160135900323139E+01	   -0.121550375520215E+01	    0.440717792122706E+01	   -0.170559832234117E+01	    0.272643523848903E+01	    0.493914478060598E-06	    0.537675274966988E-06	    0.105278549836669E+01	    0.184221596247854E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.414616371568937E-04	    0.689752417997341E-04	    0.840371020836148E-04	    0.135842750137013E-03	   -0.257359096830225E+00	    0.314826859084819E-03	    0.350840855120016E+00	    0.144557451653013E+00	    0.201466654435502E-03	    0.234483398011601E+00
    41	   3	    0.269550000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105192708301904E-01	    0.192449074008375E-01	    0.687990688909026E-02	    0.139558766058034E-01	    0.344716190994370E+02	    0.641760101262139E-04	    0.366915648998914E-06	    0.111748622150695E+02	    0.641760101262139E-04	    0.366915648998914E-06	    0.872641244827136E-06	    0.493835613549902E-06	    0.136587906423905E-06	    0.125142460648959E-05	    0.537677302666526E-06	    0.145476475356103E-06	    0.454274212314700E+01	    0.105280818668641E+01	    0.290113718094311E+00	    0.794698519198768E+03	    0.184221050481764E+03	    0.507387902395370E+02	   -0.841416180650614E+01	    0.463169101243143E+01	   -0.363840141151502E+01	    0.186017115331493E+01	    0.228904179752603E+01	    0.134462246973536E+08	    0.228925919599783E+01	    0.768826813344296E+05	    0.551610746180931E-03	    0.700230535168735E-01	    0.372065372293781E+00	   -0.142694700680696E+01	    0.266419907624768E+01	   -0.187652104145606E+01	    0.160273483911375E+01	   -0.121597084915631E+01	    0.440387702342048E+01	   -0.170559832234117E+01	    0.272643523848903E+01	    0.493835613549902E-06	    0.537677302666526E-06	    0.105280818668641E+01	    0.184221050481764E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.415340804617136E-04	    0.690414010467770E-04	    0.841000915550426E-04	    0.135842750137013E-03	   -0.257473396255610E+00	    0.315109968105110E-03	    0.351163308048647E+00	    0.144315084644302E+00	    0.201649393082610E-03	    0.234729785589588E+00
