 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
    22	   3	    0.130799999999991E+01	    0.948573980731194E+02	   -0.174529897455181E-03	   -0.571396631168151E-04	   -0.896525968516186E-04	   -0.677874610181705E-04	    0.335469799221397E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.130799999999991E+01	    0.948573980731194E+02	   -0.174529897455181E-03	   -0.571396631168151E-04	   -0.896525968516186E-04	   -0.677874610181705E-04	    0.335469799221397E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.130899999999991E+01	    0.948573980731194E+02	   -0.174587037118300E-03	   -0.571396631168151E-04	   -0.897203843126375E-04	   -0.677874610181705E-04	    0.335588461754185E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.130899999999991E+01	    0.948573980731194E+02	   -0.174587037118300E-03	   -0.571396631168151E-04	   -0.897203843126375E-04	   -0.677874610181705E-04	    0.335588461754185E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.130999999999991E+01	    0.948573980731194E+02	   -0.174644176781415E-03	   -0.571396631168151E-04	   -0.897881717736549E-04	   -0.677874610181705E-04	    0.335707124286974E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.130999999999991E+01	    0.948573980731194E+02	   -0.174644176781415E-03	   -0.571396631168151E-04	   -0.897881717736549E-04	   -0.677874610181705E-04	    0.335707124286974E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131099999999991E+01	    0.948573980731194E+02	   -0.174701316444532E-03	   -0.571396631168151E-04	   -0.898559592346729E-04	   -0.677874610181705E-04	    0.335825786819764E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131099999999991E+01	    0.948573980731194E+02	   -0.174701316444532E-03	   -0.571396631168151E-04	   -0.898559592346729E-04	   -0.677874610181705E-04	    0.335825786819764E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131199999999991E+01	    0.948573980731194E+02	   -0.174758456107647E-03	   -0.571396631168151E-04	   -0.899237466956917E-04	   -0.677874610181705E-04	    0.335944449352552E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131199999999991E+01	    0.948573980731194E+02	   -0.174758456107647E-03	   -0.571396631168151E-04	   -0.899237466956917E-04	   -0.677874610181705E-04	    0.335944449352552E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131299999999991E+01	    0.948573980731194E+02	   -0.174815595770766E-03	   -0.571396631168151E-04	   -0.899915341567088E-04	   -0.677874610181705E-04	    0.336063111885342E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131299999999991E+01	    0.948573980731194E+02	   -0.174815595770766E-03	   -0.571396631168151E-04	   -0.899915341567088E-04	   -0.677874610181705E-04	    0.336063111885342E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131399999999991E+01	    0.948573980731194E+02	   -0.174872735433883E-03	   -0.571396631168151E-04	   -0.900593216177283E-04	   -0.677874610181705E-04	    0.336181774418130E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131399999999991E+01	    0.948573980731194E+02	   -0.174872735433883E-03	   -0.571396631168151E-04	   -0.900593216177283E-04	   -0.677874610181705E-04	    0.336181774418130E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131499999999991E+01	    0.948573980731194E+02	   -0.174929875097001E-03	   -0.571396631168151E-04	   -0.901271090787462E-04	   -0.677874610181705E-04	    0.336300436950919E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131499999999991E+01	    0.948573980731194E+02	   -0.174929875097001E-03	   -0.571396631168151E-04	   -0.901271090787462E-04	   -0.677874610181705E-04	    0.336300436950919E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131599999999991E+01	    0.948573980731194E+02	   -0.174987014760116E-03	   -0.571396631168151E-04	   -0.901948965397633E-04	   -0.677874610181705E-04	    0.336419099483708E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131599999999991E+01	    0.948573980731194E+02	   -0.174987014760116E-03	   -0.571396631168151E-04	   -0.901948965397633E-04	   -0.677874610181705E-04	    0.336419099483708E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131699999999991E+01	    0.948573980731194E+02	   -0.175044154423234E-03	   -0.571396631168151E-04	   -0.902626840007831E-04	   -0.677874610181705E-04	    0.336537762016497E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131699999999991E+01	    0.948573980731194E+02	   -0.175044154423234E-03	   -0.571396631168151E-04	   -0.902626840007831E-04	   -0.677874610181705E-04	    0.336537762016497E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131799999999991E+01	    0.948573980731194E+02	   -0.175101294086351E-03	   -0.571396631168151E-04	   -0.903304714617997E-04	   -0.677874610181705E-04	    0.336656424549283E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131799999999991E+01	    0.948573980731194E+02	   -0.175101294086351E-03	   -0.571396631168151E-04	   -0.903304714617997E-04	   -0.677874610181705E-04	    0.336656424549283E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131899999999991E+01	    0.948573980731194E+02	   -0.175158433749467E-03	   -0.571396631168151E-04	   -0.903982589228188E-04	   -0.677874610181705E-04	    0.336775087082074E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131899999999991E+01	    0.948573980731194E+02	   -0.175158433749467E-03	   -0.571396631168151E-04	   -0.903982589228188E-04	   -0.677874610181705E-04	    0.336775087082074E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.131999999999991E+01	    0.948573980731194E+02	   -0.175215573412583E-03	   -0.571396631168151E-04	   -0.904660463838363E-04	   -0.677874610181705E-04	    0.336893749614863E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.131999999999991E+01	    0.948573980731194E+02	   -0.175215573412583E-03	   -0.571396631168151E-04	   -0.904660463838363E-04	   -0.677874610181705E-04	    0.336893749614863E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132099999999991E+01	    0.948573980731194E+02	   -0.175272713075700E-03	   -0.571396631168151E-04	   -0.905338338448543E-04	   -0.677874610181705E-04	    0.337012412147652E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132099999999991E+01	    0.948573980731194E+02	   -0.175272713075700E-03	   -0.571396631168151E-04	   -0.905338338448543E-04	   -0.677874610181705E-04	    0.337012412147652E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132199999999991E+01	    0.948573980731194E+02	   -0.175329852738818E-03	   -0.571396631168151E-04	   -0.906016213058729E-04	   -0.677874610181705E-04	    0.337131074680441E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132199999999991E+01	    0.948573980731194E+02	   -0.175329852738818E-03	   -0.571396631168151E-04	   -0.906016213058729E-04	   -0.677874610181705E-04	    0.337131074680441E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132299999999991E+01	    0.948573980731194E+02	   -0.175386992401934E-03	   -0.571396631168151E-04	   -0.906694087668915E-04	   -0.677874610181705E-04	    0.337249737213230E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132299999999991E+01	    0.948573980731194E+02	   -0.175386992401934E-03	   -0.571396631168151E-04	   -0.906694087668915E-04	   -0.677874610181705E-04	    0.337249737213230E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132399999999991E+01	    0.948573980731194E+02	   -0.175444132065052E-03	   -0.571396631168151E-04	   -0.907371962279086E-04	   -0.677874610181705E-04	    0.337368399746019E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132399999999991E+01	    0.948573980731194E+02	   -0.175444132065052E-03	   -0.571396631168151E-04	   -0.907371962279086E-04	   -0.677874610181705E-04	    0.337368399746019E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132499999999991E+01	    0.948573980731194E+02	   -0.175501271728169E-03	   -0.571396631168151E-04	   -0.908049836889279E-04	   -0.677874610181705E-04	    0.337487062278807E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132499999999991E+01	    0.948573980731194E+02	   -0.175501271728169E-03	   -0.571396631168151E-04	   -0.908049836889279E-04	   -0.677874610181705E-04	    0.337487062278807E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132599999999991E+01	    0.948573980731194E+02	   -0.175558411391286E-03	   -0.571396631168151E-04	   -0.908727711499460E-04	   -0.677874610181705E-04	    0.337605724811597E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132599999999991E+01	    0.948573980731194E+02	   -0.175558411391286E-03	   -0.571396631168151E-04	   -0.908727711499460E-04	   -0.677874610181705E-04	    0.337605724811597E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132699999999991E+01	    0.948573980731194E+02	   -0.175615551054401E-03	   -0.571396631168151E-04	   -0.909405586109638E-04	   -0.677874610181705E-04	    0.337724387344384E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132699999999991E+01	    0.948573980731194E+02	   -0.175615551054401E-03	   -0.571396631168151E-04	   -0.909405586109638E-04	   -0.677874610181705E-04	    0.337724387344384E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132799999999991E+01	    0.948573980731194E+02	   -0.175672690717517E-03	   -0.571396631168151E-04	   -0.910083460719813E-04	   -0.677874610181705E-04	    0.337843049877175E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132799999999991E+01	    0.948573980731194E+02	   -0.175672690717517E-03	   -0.571396631168151E-04	   -0.910083460719813E-04	   -0.677874610181705E-04	    0.337843049877175E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132899999999991E+01	    0.948573980731194E+02	   -0.175729830380635E-03	   -0.571396631168151E-04	   -0.910761335329997E-04	   -0.677874610181705E-04	    0.337961712409964E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132899999999991E+01	    0.948573980731194E+02	   -0.175729830380635E-03	   -0.571396631168151E-04	   -0.910761335329997E-04	   -0.677874610181705E-04	    0.337961712409964E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.132999999999991E+01	    0.948573980731194E+02	   -0.175786970043752E-03	   -0.571396631168151E-04	   -0.911439209940188E-04	   -0.677874610181705E-04	    0.338080374942752E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.132999999999991E+01	    0.948573980731194E+02	   -0.175786970043752E-03	   -0.571396631168151E-04	   -0.911439209940188E-04	   -0.677874610181705E-04	    0.338080374942752E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133099999999991E+01	    0.948573980731194E+02	   -0.175844109706869E-03	   -0.571396631168151E-04	   -0.912117084550377E-04	   -0.677874610181705E-04	    0.338199037475542E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133099999999991E+01	    0.948573980731194E+02	   -0.175844109706869E-03	   -0.571396631168151E-04	   -0.912117084550377E-04	   -0.677874610181705E-04	    0.338199037475542E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133199999999991E+01	    0.948573980731194E+02	   -0.175901249369985E-03	   -0.571396631168151E-04	   -0.912794959160538E-04	   -0.677874610181705E-04	    0.338317700008331E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133199999999991E+01	    0.948573980731194E+02	   -0.175901249369985E-03	   -0.571396631168151E-04	   -0.912794959160538E-04	   -0.677874610181705E-04	    0.338317700008331E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133299999999991E+01	    0.948573980731194E+02	   -0.175958389033103E-03	   -0.571396631168151E-04	   -0.913472833770724E-04	   -0.677874610181705E-04	    0.338436362541120E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133299999999991E+01	    0.948573980731194E+02	   -0.175958389033103E-03	   -0.571396631168151E-04	   -0.913472833770724E-04	   -0.677874610181705E-04	    0.338436362541120E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133399999999991E+01	    0.948573980731194E+02	   -0.176015528696219E-03	   -0.571396631168151E-04	   -0.914150708380911E-04	   -0.677874610181705E-04	    0.338555025073908E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133399999999991E+01	    0.948573980731194E+02	   -0.176015528696219E-03	   -0.571396631168151E-04	   -0.914150708380911E-04	   -0.677874610181705E-04	    0.338555025073908E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133499999999991E+01	    0.948573980731194E+02	   -0.176072668359336E-03	   -0.571396631168151E-04	   -0.914828582991081E-04	   -0.677874610181705E-04	    0.338673687606696E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133499999999991E+01	    0.948573980731194E+02	   -0.176072668359336E-03	   -0.571396631168151E-04	   -0.914828582991081E-04	   -0.677874610181705E-04	    0.338673687606696E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133599999999991E+01	    0.948573980731194E+02	   -0.176129808022452E-03	   -0.571396631168151E-04	   -0.915506457601276E-04	   -0.677874610181705E-04	    0.338792350139488E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133599999999991E+01	    0.948573980731194E+02	   -0.176129808022452E-03	   -0.571396631168151E-04	   -0.915506457601276E-04	   -0.677874610181705E-04	    0.338792350139488E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133699999999991E+01	    0.948573980731194E+02	   -0.176186947685570E-03	   -0.571396631168151E-04	   -0.916184332211460E-04	   -0.677874610181705E-04	    0.338911012672276E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133699999999991E+01	    0.948573980731194E+02	   -0.176186947685570E-03	   -0.571396631168151E-04	   -0.916184332211460E-04	   -0.677874610181705E-04	    0.338911012672276E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133799999999991E+01	    0.948573980731194E+02	   -0.176244087348687E-03	   -0.571396631168151E-04	   -0.916862206821621E-04	   -0.677874610181705E-04	    0.339029675205065E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133799999999991E+01	    0.948573980731194E+02	   -0.176244087348687E-03	   -0.571396631168151E-04	   -0.916862206821621E-04	   -0.677874610181705E-04	    0.339029675205065E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133899999999991E+01	    0.948573980731194E+02	   -0.176301227011804E-03	   -0.571396631168151E-04	   -0.917540081431814E-04	   -0.677874610181705E-04	    0.339148337737851E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133899999999991E+01	    0.948573980731194E+02	   -0.176301227011804E-03	   -0.571396631168151E-04	   -0.917540081431814E-04	   -0.677874610181705E-04	    0.339148337737851E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.133999999999991E+01	    0.948573980731194E+02	   -0.176358366674920E-03	   -0.571396631168151E-04	   -0.918217956041995E-04	   -0.677874610181705E-04	    0.339267000270642E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.133999999999991E+01	    0.948573980731194E+02	   -0.176358366674920E-03	   -0.571396631168151E-04	   -0.918217956041995E-04	   -0.677874610181705E-04	    0.339267000270642E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134099999999991E+01	    0.948573980731194E+02	   -0.176415506338038E-03	   -0.571396631168151E-04	   -0.918895830652191E-04	   -0.677874610181705E-04	    0.339385662803430E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134099999999991E+01	    0.948573980731194E+02	   -0.176415506338038E-03	   -0.571396631168151E-04	   -0.918895830652191E-04	   -0.677874610181705E-04	    0.339385662803430E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134199999999991E+01	    0.948573980731194E+02	   -0.176472646001154E-03	   -0.571396631168151E-04	   -0.919573705262370E-04	   -0.677874610181705E-04	    0.339504325336219E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134199999999991E+01	    0.948573980731194E+02	   -0.176472646001154E-03	   -0.571396631168151E-04	   -0.919573705262370E-04	   -0.677874610181705E-04	    0.339504325336219E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134299999999991E+01	    0.948573980731194E+02	   -0.176529785664272E-03	   -0.571396631168151E-04	   -0.920251579872549E-04	   -0.677874610181705E-04	    0.339622987869008E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134299999999991E+01	    0.948573980731194E+02	   -0.176529785664272E-03	   -0.571396631168151E-04	   -0.920251579872549E-04	   -0.677874610181705E-04	    0.339622987869008E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134399999999991E+01	    0.948573980731194E+02	   -0.176586925327385E-03	   -0.571396631168151E-04	   -0.920929454482739E-04	   -0.677874610181705E-04	    0.339741650401799E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134399999999991E+01	    0.948573980731194E+02	   -0.176586925327385E-03	   -0.571396631168151E-04	   -0.920929454482739E-04	   -0.677874610181705E-04	    0.339741650401799E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134499999999991E+01	    0.948573980731194E+02	   -0.176644064990504E-03	   -0.571396631168151E-04	   -0.921607329092924E-04	   -0.677874610181705E-04	    0.339860312934586E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134499999999991E+01	    0.948573980731194E+02	   -0.176644064990504E-03	   -0.571396631168151E-04	   -0.921607329092924E-04	   -0.677874610181705E-04	    0.339860312934586E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134599999999991E+01	    0.948573980731194E+02	   -0.176701204653620E-03	   -0.571396631168151E-04	   -0.922285203703093E-04	   -0.677874610181705E-04	    0.339978975467376E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134599999999991E+01	    0.948573980731194E+02	   -0.176701204653620E-03	   -0.571396631168151E-04	   -0.922285203703093E-04	   -0.677874610181705E-04	    0.339978975467376E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134699999999991E+01	    0.948573980731194E+02	   -0.176758344316737E-03	   -0.571396631168151E-04	   -0.922963078313289E-04	   -0.677874610181705E-04	    0.340097638000166E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134699999999991E+01	    0.948573980731194E+02	   -0.176758344316737E-03	   -0.571396631168151E-04	   -0.922963078313289E-04	   -0.677874610181705E-04	    0.340097638000166E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134799999999991E+01	    0.948573980731194E+02	   -0.176815483979854E-03	   -0.571396631168151E-04	   -0.923640952923452E-04	   -0.677874610181705E-04	    0.340216300532953E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134799999999991E+01	    0.948573980731194E+02	   -0.176815483979854E-03	   -0.571396631168151E-04	   -0.923640952923452E-04	   -0.677874610181705E-04	    0.340216300532953E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134899999999991E+01	    0.948573980731194E+02	   -0.176872623642972E-03	   -0.571396631168151E-04	   -0.924318827533645E-04	   -0.677874610181705E-04	    0.340334963065741E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134899999999991E+01	    0.948573980731194E+02	   -0.176872623642972E-03	   -0.571396631168151E-04	   -0.924318827533645E-04	   -0.677874610181705E-04	    0.340334963065741E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.134999999999991E+01	    0.948573980731194E+02	   -0.176929763306088E-03	   -0.571396631168151E-04	   -0.924996702143824E-04	   -0.677874610181705E-04	    0.340453625598529E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.134999999999991E+01	    0.948573980731194E+02	   -0.176929763306088E-03	   -0.571396631168151E-04	   -0.924996702143824E-04	   -0.677874610181705E-04	    0.340453625598529E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135099999999991E+01	    0.948573980731194E+02	   -0.176986902969205E-03	   -0.571396631168151E-04	   -0.925674576754005E-04	   -0.677874610181705E-04	    0.340572288131318E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135099999999991E+01	    0.948573980731194E+02	   -0.176986902969205E-03	   -0.571396631168151E-04	   -0.925674576754005E-04	   -0.677874610181705E-04	    0.340572288131318E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135199999999991E+01	    0.948573980731194E+02	   -0.177044042632321E-03	   -0.571396631168151E-04	   -0.926352451364179E-04	   -0.677874610181705E-04	    0.340690950664109E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135199999999991E+01	    0.948573980731194E+02	   -0.177044042632321E-03	   -0.571396631168151E-04	   -0.926352451364179E-04	   -0.677874610181705E-04	    0.340690950664109E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
