 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
    40	   3	    0.277000000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120188138498857E-01	    0.191414081024199E-01	    0.828971592235375E-02	    0.146159923687002E-01	    0.310718025102376E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856350842500173E-06	    0.506657457286279E-06	    0.138065163495480E-06	    0.125458629686945E-05	    0.546402203388953E-06	    0.147947166860097E-06	    0.227268321683682E+00	    0.441582349031394E-01	    0.109394427126116E-01	    0.397504929506207E+02	    0.772352078030560E+01	    0.191344329704177E+01	   -0.947384740738461E+01	    0.598163157715406E+01	   -0.457408131720993E+01	    0.265554213999963E+01	   -0.497408673378197E-02	    0.289722992489511E+09	   -0.497412904154019E-02	    0.165638986206981E+07	    0.226515117610702E-01	    0.657806342085729E-01	    0.111781573990883E+01	   -0.151266484664774E+01	    0.262904546968702E+01	   -0.185518289612839E+01	    0.173303800680647E+01	   -0.132163491007322E+01	    0.382684909934307E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506657457286279E-06	    0.546402203388953E-06	    0.441582349031394E-01	    0.772352078030560E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.549446131775728E-04	    0.833518282870150E-04	    0.957428669466693E-04	    0.141430390060509E-03	   -0.334444823278655E+00	    0.407867323847562E-03	    0.354163910448957E+00	    0.248921957526692E-01	    0.266874886471162E-03	    0.257496653139563E+00
    39	   9	    0.277000000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120188138498857E-01	    0.191414081024199E-01	    0.828971592235375E-02	    0.146159923687002E-01	    0.310718025102376E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856350842500173E-06	    0.506657457286279E-06	    0.138065163495480E-06	    0.125458629686945E-05	    0.546402203388953E-06	    0.147947166860097E-06	    0.227268321683682E+00	    0.441582349031394E-01	    0.109394427126116E-01	    0.397504929506207E+02	    0.772352078030560E+01	    0.191344329704177E+01	   -0.947384740738461E+01	    0.598163157715406E+01	   -0.457408131720993E+01	    0.265554213999963E+01	   -0.497408673378197E-02	    0.289722992489511E+09	   -0.497412904154019E-02	    0.165638986206981E+07	    0.226515117610702E-01	    0.657806342085729E-01	    0.111781573990883E+01	   -0.151266484664774E+01	    0.262904546968702E+01	   -0.185518289612839E+01	    0.173303800680647E+01	   -0.132163491007322E+01	    0.382684909934307E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506657457286279E-06	    0.546402203388953E-06	    0.441582349031394E-01	    0.772352078030560E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.549446131775728E-04	    0.833518282870150E-04	    0.957428669466693E-04	    0.141430390060509E-03	   -0.334444823278655E+00	    0.407867323847562E-03	    0.354163910448957E+00	    0.248921957526692E-01	    0.266874886471162E-03	    0.257496653139563E+00
    40	   3	    0.277100000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120378496756311E-01	    0.191414081024199E-01	    0.830399525017061E-02	    0.146159923687002E-01	    0.310718580358519E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856350500623974E-06	    0.506657255016231E-06	    0.138065163473963E-06	    0.125458628799114E-05	    0.546402199522238E-06	    0.147947166785438E-06	    0.227267981898483E+00	    0.441581688828753E-01	    0.109394623419686E-01	    0.397504335160136E+02	    0.772350923216144E+01	    0.191344673045825E+01	   -0.948901947218445E+01	    0.600059442579730E+01	   -0.458233658272229E+01	    0.266469855051882E+01	   -0.497260769643461E-02	    0.289723508096240E+09	   -0.497265000424091E-02	    0.165639280987082E+07	    0.226515137476375E-01	    0.657806343161504E-01	    0.111782723143859E+01	   -0.151304567386327E+01	    0.262914199515678E+01	   -0.185499546887682E+01	    0.173564697266412E+01	   -0.132230611444742E+01	    0.382150246957077E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506657255016231E-06	    0.546402199522238E-06	    0.441581688828753E-01	    0.772350923216144E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.551167738676855E-04	    0.834903797231663E-04	    0.958768199316480E-04	    0.141430390060509E-03	   -0.334629213174856E+00	    0.408535252147294E-03	    0.354705803358300E+00	    0.245565871188041E-01	    0.267331893240524E-03	    0.257942800161202E+00
    39	   9	    0.277100000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120378496756311E-01	    0.191414081024199E-01	    0.830399525017061E-02	    0.146159923687002E-01	    0.310718580358519E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856350500623974E-06	    0.506657255016231E-06	    0.138065163473963E-06	    0.125458628799114E-05	    0.546402199522238E-06	    0.147947166785438E-06	    0.227267981898483E+00	    0.441581688828753E-01	    0.109394623419686E-01	    0.397504335160136E+02	    0.772350923216144E+01	    0.191344673045825E+01	   -0.948901947218445E+01	    0.600059442579730E+01	   -0.458233658272229E+01	    0.266469855051882E+01	   -0.497260769643461E-02	    0.289723508096240E+09	   -0.497265000424091E-02	    0.165639280987082E+07	    0.226515137476375E-01	    0.657806343161504E-01	    0.111782723143859E+01	   -0.151304567386327E+01	    0.262914199515678E+01	   -0.185499546887682E+01	    0.173564697266412E+01	   -0.132230611444742E+01	    0.382150246957077E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506657255016231E-06	    0.546402199522238E-06	    0.441581688828753E-01	    0.772350923216144E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.551167738676855E-04	    0.834903797231663E-04	    0.958768199316480E-04	    0.141430390060509E-03	   -0.334629213174856E+00	    0.408535252147294E-03	    0.354705803358300E+00	    0.245565871188041E-01	    0.267331893240524E-03	    0.257942800161202E+00
    40	   3	    0.277200000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120568858356952E-01	    0.191414081024199E-01	    0.831827574746432E-02	    0.146159923687002E-01	    0.310719135792692E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856350158749347E-06	    0.506657052747114E-06	    0.138065163452725E-06	    0.125458627911263E-05	    0.546402195655434E-06	    0.147947166710820E-06	    0.227267642231071E+00	    0.441581028854971E-01	    0.109394819775698E-01	    0.397503741020078E+02	    0.772349768802013E+01	    0.191345016496690E+01	   -0.950419153696955E+01	    0.601958761853024E+01	   -0.459059184824169E+01	    0.267387147155744E+01	   -0.497112866155776E-02	    0.289724023869600E+09	   -0.497117096941184E-02	    0.165639575862447E+07	    0.226515157042484E-01	    0.657806344271727E-01	    0.111783872394770E+01	   -0.151342509582117E+01	    0.262923768239493E+01	   -0.185480844889015E+01	    0.173825585578677E+01	   -0.132297515038119E+01	    0.381616990643089E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506657052747114E-06	    0.546402195655434E-06	    0.441581028854971E-01	    0.772349768802013E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.552892182507339E-04	    0.836289407977805E-04	    0.960107943637282E-04	    0.141430390060509E-03	   -0.334813038054953E+00	    0.409203202492092E-03	    0.355247698868624E+00	    0.242221355262984E-01	    0.267788965873958E-03	    0.258388956337436E+00
    39	   9	    0.277200000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120568858356952E-01	    0.191414081024199E-01	    0.831827574746432E-02	    0.146159923687002E-01	    0.310719135792692E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856350158749347E-06	    0.506657052747114E-06	    0.138065163452725E-06	    0.125458627911263E-05	    0.546402195655434E-06	    0.147947166710820E-06	    0.227267642231071E+00	    0.441581028854971E-01	    0.109394819775698E-01	    0.397503741020078E+02	    0.772349768802013E+01	    0.191345016496690E+01	   -0.950419153696955E+01	    0.601958761853024E+01	   -0.459059184824169E+01	    0.267387147155744E+01	   -0.497112866155776E-02	    0.289724023869600E+09	   -0.497117096941184E-02	    0.165639575862447E+07	    0.226515157042484E-01	    0.657806344271727E-01	    0.111783872394770E+01	   -0.151342509582117E+01	    0.262923768239493E+01	   -0.185480844889015E+01	    0.173825585578677E+01	   -0.132297515038119E+01	    0.381616990643089E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506657052747114E-06	    0.546402195655434E-06	    0.441581028854971E-01	    0.772349768802013E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.552892182507339E-04	    0.836289407977805E-04	    0.960107943637282E-04	    0.141430390060509E-03	   -0.334813038054953E+00	    0.409203202492092E-03	    0.355247698868624E+00	    0.242221355262984E-01	    0.267788965873958E-03	    0.258388956337436E+00
    40	   3	    0.277300000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120759223284969E-01	    0.191414081024199E-01	    0.833255740822207E-02	    0.146159923687002E-01	    0.310719691404891E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856349816874435E-06	    0.506656850477828E-06	    0.138065163431349E-06	    0.125458627023400E-05	    0.546402191788577E-06	    0.147947166636222E-06	    0.227267302681444E+00	    0.441580369110046E-01	    0.109395016194149E-01	    0.397503147086034E+02	    0.772348614788163E+01	    0.191345360056771E+01	   -0.951936360176891E+01	    0.603861115537104E+01	   -0.459884711376879E+01	    0.268306090311590E+01	   -0.496964962915393E-02	    0.289724539809586E+09	   -0.496969193705580E-02	    0.165639870833076E+07	    0.226515183688680E-01	    0.657806345487835E-01	    0.111785021743599E+01	   -0.151380311989110E+01	    0.262933253789806E+01	   -0.185462183527085E+01	    0.174086465667837E+01	   -0.132364202772604E+01	    0.381085135824159E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656850477828E-06	    0.546402191788577E-06	    0.441580369110046E-01	    0.772348614788163E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.554619463236352E-04	    0.837675114630301E-04	    0.961447901532550E-04	    0.141430390060509E-03	   -0.334996300495725E+00	    0.409871174765484E-03	    0.355789596980876E+00	    0.238888350308954E-01	    0.268246104021242E-03	    0.258835121630763E+00
    39	   9	    0.277300000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120759223284969E-01	    0.191414081024199E-01	    0.833255740822207E-02	    0.146159923687002E-01	    0.310719691404891E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856349816874435E-06	    0.506656850477828E-06	    0.138065163431349E-06	    0.125458627023400E-05	    0.546402191788577E-06	    0.147947166636222E-06	    0.227267302681444E+00	    0.441580369110046E-01	    0.109395016194149E-01	    0.397503147086034E+02	    0.772348614788163E+01	    0.191345360056771E+01	   -0.951936360176891E+01	    0.603861115537104E+01	   -0.459884711376879E+01	    0.268306090311590E+01	   -0.496964962915393E-02	    0.289724539809586E+09	   -0.496969193705580E-02	    0.165639870833076E+07	    0.226515183688680E-01	    0.657806345487835E-01	    0.111785021743599E+01	   -0.151380311989110E+01	    0.262933253789806E+01	   -0.185462183527085E+01	    0.174086465667837E+01	   -0.132364202772604E+01	    0.381085135824159E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656850477828E-06	    0.546402191788577E-06	    0.441580369110046E-01	    0.772348614788163E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.554619463236352E-04	    0.837675114630301E-04	    0.961447901532550E-04	    0.141430390060509E-03	   -0.334996300495725E+00	    0.409871174765484E-03	    0.355789596980876E+00	    0.238888350308954E-01	    0.268246104021242E-03	    0.258835121630763E+00
    40	   3	    0.277400000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120949591524652E-01	    0.191414081024199E-01	    0.834684022647164E-02	    0.146159923687002E-01	    0.310720247195116E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856349474999619E-06	    0.506656648208598E-06	    0.138065163409928E-06	    0.125458626135546E-05	    0.546402187921765E-06	    0.147947166561607E-06	    0.227266963249604E+00	    0.441579709593980E-01	    0.109395212675040E-01	    0.397502553358003E+02	    0.772347461174600E+01	    0.191345703726066E+01	   -0.953453566657623E+01	    0.605766503631584E+01	   -0.460710237930474E+01	    0.269226684519483E+01	   -0.496817059922541E-02	    0.289725055916198E+09	   -0.496821290717512E-02	    0.165640165898967E+07	    0.226515197066339E-01	    0.657806346576630E-01	    0.111786171190335E+01	   -0.151417975339374E+01	    0.262942656810703E+01	   -0.185443562711947E+01	    0.174347337583894E+01	   -0.132430675627741E+01	    0.380554677355127E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656648208598E-06	    0.546402187921765E-06	    0.441579709593980E-01	    0.772347461174600E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.556349580833202E-04	    0.839060916714090E-04	    0.962788072110523E-04	    0.141430390060509E-03	   -0.335179003058259E+00	    0.410539168851695E-03	    0.356331497696018E+00	    0.235566797287945E-01	    0.268703307334539E-03	    0.259281296003943E+00
    39	   9	    0.277400000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.120949591524652E-01	    0.191414081024199E-01	    0.834684022647164E-02	    0.146159923687002E-01	    0.310720247195116E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856349474999619E-06	    0.506656648208598E-06	    0.138065163409928E-06	    0.125458626135546E-05	    0.546402187921765E-06	    0.147947166561607E-06	    0.227266963249604E+00	    0.441579709593980E-01	    0.109395212675040E-01	    0.397502553358003E+02	    0.772347461174600E+01	    0.191345703726066E+01	   -0.953453566657623E+01	    0.605766503631584E+01	   -0.460710237930474E+01	    0.269226684519483E+01	   -0.496817059922541E-02	    0.289725055916198E+09	   -0.496821290717512E-02	    0.165640165898967E+07	    0.226515197066339E-01	    0.657806346576630E-01	    0.111786171190335E+01	   -0.151417975339374E+01	    0.262942656810703E+01	   -0.185443562711947E+01	    0.174347337583894E+01	   -0.132430675627741E+01	    0.380554677355127E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656648208598E-06	    0.546402187921765E-06	    0.441579709593980E-01	    0.772347461174600E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.556349580833202E-04	    0.839060916714090E-04	    0.962788072110523E-04	    0.141430390060509E-03	   -0.335179003058259E+00	    0.410539168851695E-03	    0.356331497696018E+00	    0.235566797287945E-01	    0.268703307334539E-03	    0.259281296003943E+00
    40	   3	    0.277500000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121139963060388E-01	    0.191414081024199E-01	    0.836112419628125E-02	    0.146159923687002E-01	    0.310720803163365E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856349133125398E-06	    0.506656445939721E-06	    0.138065163388546E-06	    0.125458625247696E-05	    0.546402184054965E-06	    0.147947166486985E-06	    0.227266623935550E+00	    0.441579050306774E-01	    0.109395409218370E-01	    0.397501959835987E+02	    0.772346307961322E+01	    0.191346047504575E+01	   -0.954970773138541E+01	    0.607674926136075E+01	   -0.461535764484926E+01	    0.270148929779412E+01	   -0.496669157177502E-02	    0.289725572189435E+09	   -0.496673387977258E-02	    0.165640461060121E+07	    0.226515224004937E-01	    0.657806347882346E-01	    0.111787320734963E+01	   -0.151455500360130E+01	    0.262951977940743E+01	   -0.185424982353561E+01	    0.174608201376509E+01	   -0.132496934577490E+01	    0.380025610113705E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656445939721E-06	    0.546402184054965E-06	    0.441579050306774E-01	    0.772346307961322E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.558082535267303E-04	    0.840446813756965E-04	    0.964128454484313E-04	    0.141430390060509E-03	   -0.335361148288148E+00	    0.411207184635641E-03	    0.356873401014995E+00	    0.232256637563060E-01	    0.269160575468386E-03	    0.259727479419997E+00
    39	   9	    0.277500000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121139963060388E-01	    0.191414081024199E-01	    0.836112419628125E-02	    0.146159923687002E-01	    0.310720803163365E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856349133125398E-06	    0.506656445939721E-06	    0.138065163388546E-06	    0.125458625247696E-05	    0.546402184054965E-06	    0.147947166486985E-06	    0.227266623935550E+00	    0.441579050306774E-01	    0.109395409218370E-01	    0.397501959835987E+02	    0.772346307961322E+01	    0.191346047504575E+01	   -0.954970773138541E+01	    0.607674926136075E+01	   -0.461535764484926E+01	    0.270148929779412E+01	   -0.496669157177502E-02	    0.289725572189435E+09	   -0.496673387977258E-02	    0.165640461060121E+07	    0.226515224004937E-01	    0.657806347882346E-01	    0.111787320734963E+01	   -0.151455500360130E+01	    0.262951977940743E+01	   -0.185424982353561E+01	    0.174608201376509E+01	   -0.132496934577490E+01	    0.380025610113705E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656445939721E-06	    0.546402184054965E-06	    0.441579050306774E-01	    0.772346307961322E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.558082535267303E-04	    0.840446813756965E-04	    0.964128454484313E-04	    0.141430390060509E-03	   -0.335361148288148E+00	    0.411207184635641E-03	    0.356873401014995E+00	    0.232256637563060E-01	    0.269160575468386E-03	    0.259727479419997E+00
    40	   3	    0.277600000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121330337876663E-01	    0.191414081024199E-01	    0.837540931175903E-02	    0.146159923687002E-01	    0.310721359309639E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856348791251652E-06	    0.506656243671124E-06	    0.138065163367231E-06	    0.125458624359845E-05	    0.546402180188163E-06	    0.147947166412365E-06	    0.227266284739285E+00	    0.441578391248431E-01	    0.109395605824140E-01	    0.397501366519988E+02	    0.772345155148338E+01	    0.191346391392299E+01	   -0.956487979619470E+01	    0.609586383050476E+01	   -0.462361291040204E+01	    0.271072826091361E+01	   -0.496521254680523E-02	    0.289726088629298E+09	   -0.496525485485056E-02	    0.165640756316537E+07	    0.226515246061911E-01	    0.657806348895220E-01	    0.111788470377472E+01	   -0.151492887773760E+01	    0.262961217813011E+01	   -0.185406442361672E+01	    0.174869057094936E+01	   -0.132562980590278E+01	    0.379497929000410E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656243671124E-06	    0.546402180188163E-06	    0.441578391248431E-01	    0.772345155148338E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.559818326508253E-04	    0.841832805290029E-04	    0.965469047771769E-04	    0.141430390060509E-03	   -0.335542738715547E+00	    0.411875222002929E-03	    0.357415306938773E+00	    0.228957812895158E-01	    0.269617908079661E-03	    0.260173671842206E+00
    39	   9	    0.277600000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121330337876663E-01	    0.191414081024199E-01	    0.837540931175903E-02	    0.146159923687002E-01	    0.310721359309639E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856348791251652E-06	    0.506656243671124E-06	    0.138065163367231E-06	    0.125458624359845E-05	    0.546402180188163E-06	    0.147947166412365E-06	    0.227266284739285E+00	    0.441578391248431E-01	    0.109395605824140E-01	    0.397501366519988E+02	    0.772345155148338E+01	    0.191346391392299E+01	   -0.956487979619470E+01	    0.609586383050476E+01	   -0.462361291040204E+01	    0.271072826091361E+01	   -0.496521254680523E-02	    0.289726088629298E+09	   -0.496525485485056E-02	    0.165640756316537E+07	    0.226515246061911E-01	    0.657806348895220E-01	    0.111788470377472E+01	   -0.151492887773760E+01	    0.262961217813011E+01	   -0.185406442361672E+01	    0.174869057094936E+01	   -0.132562980590278E+01	    0.379497929000410E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656243671124E-06	    0.546402180188163E-06	    0.441578391248431E-01	    0.772345155148338E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.559818326508253E-04	    0.841832805290029E-04	    0.965469047771769E-04	    0.141430390060509E-03	   -0.335542738715547E+00	    0.411875222002929E-03	    0.357415306938773E+00	    0.228957812895158E-01	    0.269617908079661E-03	    0.260173671842206E+00
    40	   3	    0.277700000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121520715958057E-01	    0.191414081024199E-01	    0.838969556705285E-02	    0.146159923687002E-01	    0.310721915633933E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856348449378353E-06	    0.506656041402793E-06	    0.138065163345904E-06	    0.125458623471987E-05	    0.546402176321332E-06	    0.147947166337754E-06	    0.227265945660808E+00	    0.441577732418949E-01	    0.109395802492347E-01	    0.397500773410005E+02	    0.772344002735641E+01	    0.191346735389234E+01	   -0.958005186100949E+01	    0.611500874375116E+01	   -0.463186817596285E+01	    0.271998373455321E+01	   -0.496373352431850E-02	    0.289726605235783E+09	   -0.496377583241159E-02	    0.165641051668212E+07	    0.226515277121258E-01	    0.657806350047108E-01	    0.111789620117841E+01	   -0.151530138297894E+01	    0.262970377055189E+01	   -0.185387942645917E+01	    0.175129904788072E+01	   -0.132628814629014E+01	    0.378971628938401E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656041402793E-06	    0.546402176321332E-06	    0.441577732418949E-01	    0.772344002735641E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.561556954525702E-04	    0.843218890847277E-04	    0.966809851095579E-04	    0.141430390060509E-03	   -0.335723776855315E+00	    0.412543280839848E-03	    0.357957215468297E+00	    0.225670265439490E-01	    0.270075304827580E-03	    0.260619873234105E+00
    39	   9	    0.277700000000009E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121520715958057E-01	    0.191414081024199E-01	    0.838969556705285E-02	    0.146159923687002E-01	    0.310721915633933E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856348449378353E-06	    0.506656041402793E-06	    0.138065163345904E-06	    0.125458623471987E-05	    0.546402176321332E-06	    0.147947166337754E-06	    0.227265945660808E+00	    0.441577732418949E-01	    0.109395802492347E-01	    0.397500773410005E+02	    0.772344002735641E+01	    0.191346735389234E+01	   -0.958005186100949E+01	    0.611500874375116E+01	   -0.463186817596285E+01	    0.271998373455321E+01	   -0.496373352431850E-02	    0.289726605235783E+09	   -0.496377583241159E-02	    0.165641051668212E+07	    0.226515277121258E-01	    0.657806350047108E-01	    0.111789620117841E+01	   -0.151530138297894E+01	    0.262970377055189E+01	   -0.185387942645917E+01	    0.175129904788072E+01	   -0.132628814629014E+01	    0.378971628938401E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506656041402793E-06	    0.546402176321332E-06	    0.441577732418949E-01	    0.772344002735641E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.561556954525702E-04	    0.843218890847277E-04	    0.966809851095579E-04	    0.141430390060509E-03	   -0.335723776855315E+00	    0.412543280839848E-03	    0.357957215468297E+00	    0.225670265439490E-01	    0.270075304827580E-03	    0.260619873234105E+00
